/Users/adavidbailey/Practice-Bidding-Scenarios/BBA/Jacoby_Super-Accept-GIB61-EPBOT-no-SA.pbn
board declarer contract score  par     | notes
    1     S       4H      420  S H 10 | 
    1     S       4H      420  S H 10 | 
    2     S       6S     1460  S S 13 | 
    2     S       7S     2210  S S 13 | 
    3     S       6H      980  S H 12 | Texas | Blackwood 0314, for !H
    3     S       6H      980  S H 12 | 
    4     N       4H      620  N H 10 | Michaels Cuebid | to the partner's longer | artificial
    4     S       3H      170  S H 10 | 
    5     S       4S      710  S S 13 | 
    5     S       4S      710  S S 13 | 
    6     S       4H      450  S H 11 | 
    6     S       4H      450  S H 11 | 
    7     W       3C     -110  W C 9  | 
    7     S       3S      140  S S 9  | 
    8     S       4H      420  S H 10 | 
    8     S       4H      420  S H 10 | 
    9     S       6S      980  S S 12 | Cue bid, surplus | Blackwood 0314, for !S
    9     S       4S      480  S S 12 | 
   10     S       4H      620  S H 10 | 
   10     S       4H      620  S H 10 | 
   11     S       4H      480  S H 12 | 
   11     S       4H      480  S H 12 | 
   12     S       4H      650  S H 11 | 
   12     S       4H      650  S H 11 | 
   13     S       6H     1430  S H 12 | Blackwood 0314, for !H | King ask by 5NT
   13     S       6H     1430  S H 12 | 
   14     S       4H     -100  S H 8  | 
   14     S       3H      -50  S H 8  | 
   15     S       4H      620  S H 10 | 
   15     S       4H      620  S H 10 | 
   16     E       3C      200  E C 7  | 
   16     S       4H      420  S H 10 | 
   17     S       4H      420  S H 10 | 
   17     S       4H      420  S H 10 | 
   18     E       3C     -150  E C 11 | Michaels Cuebid | to the partner's longer
   18     S       4H     -100  S H 9  | 
   19     S       4H      420  S H 10 | 
   19     S       4H      420  S H 10 | 
   20     S       6H     1430  S H 12 | Jacoby 2NT | Cue bid, surplus | Blackwood 0314, for !H | King ask by 5NT
   20     S       6H     1430  S H 12 | 
   21     N       4S      650  N S 11 | Michaels Cuebid
   21     S       4S      650  S S 11 | 
   22     E       3C     -170  E C 12 | 
   22     E       4C     -170  E C 12 | 
   23     S       4S     -200  S S 8  | Michaels Cuebid
   23     S       3S     -100  S S 8  | 
   24     S       4S      450  S S 11 | 
   24     S       4S      450  S S 11 | 
   25     S       4S      450  S S 11 | 
   25     S       4S      450  S S 11 | 
   26     S       4H      620  S H 10 | Michaels Cuebid | to the partner's longer
   26     S       4H      620  S H 10 | 
   27     S       4S      -50  S S 9  | 
   27     S       3S      140  S S 9  | 
   28     S       4S     -200  S S 8  | 
   28     S       4S     -200  S S 8  | 
   29     S       4H     -100  S H 9  | 
   29     S       4H     -100  S H 9  | 
   30     S       4H      420  S H 10 | 
   30     S       4H      420  S H 10 | 
   31     S       4S      650  S S 11 | 
   31     S       4S      650  S S 11 | 
   32     S       4H      450  S H 11 | 
   32     S       4H      450  S H 11 | 
   33     S       6S     1010  S S 13 | Jacoby 2NT | Cue bid, surplus
   33     S       6S     1010  S S 13 | 
   34     S       2H      200  S H 11 | 
   34     S       4H      650  S H 11 | 
   35     S       4H      -50  S H 9  | 
   35     S       4H      -50  S H 9  | 
   36     S       4S      650  S S 11 | 
   36     S       4S      650  S S 11 | 
   37     W      5DX      800  W D 7  | 
   37     S       4H      650  S H 11 | 
   38     S       6H      980  S H 12 | 
   38     S       4H      480  S H 12 | 
   39     S       2S      110  S S 8  | 
   39     S       3S     -100  S S 8  | 
   40     S       4H      420  S H 10 | 
   40     S       4H      420  S H 10 | 
   41     S       2S      170  S S 10 | 
   41     S       3S      170  S S 10 | 
   42     S       4S      650  S S 11 | 
   42     S       4S      650  S S 11 | 
   43     N       4S     -100  N S 8  | Stayman
   43     S       4S     -100  S S 8  | 
   44     S       6H     -200  S H 10 | Cue bid, surplus | Blackwood 0314, for !S
   44     S       6H     -200  S H 10 | 
   45     S       4H      620  S H 10 | 
   45     S       4H      620  S H 10 | 
   46     S       2H      170  S H 10 | 
   46     S       3H      170  S H 10 | 
   47     N       4S      650  N S 11 | Michaels Cuebid
   47     S       4S      650  S S 11 | 
   48     N       4H      450  N H 11 | limit raise or better in !H
   48     S       4H      450  S H 11 | 
   49     N       4S      -50  N S 9  | 
   49     S       4S      -50  S S 9  | 
   50     S       2S      170  S S 10 | 
   50     S       4S      620  S S 10 | 
   51     S       4S      420  S S 10 | 
   51     S       4S      420  S S 10 | 
   52     S       4H      680  S H 12 | 
   52     S       4H      680  S H 12 | 
   53     S       4S      620  S S 10 | Michaels Cuebid
   53     S       3S      170  S S 10 | 
   54     S       4H      420  S H 10 | 
   54     S       4H      420  S H 10 | 
   55     S       6S     1460  S S 13 | Blackwood 0314, for !S
   55     S       4S      710  S S 13 | 
   56     S       3H      170  S H 10 | 
   56     S       3H      170  S H 10 | 
   57     S       4S      450  S S 11 | 
   57     S       4S      450  S S 11 | 
   58     S       4H      650  S H 11 | 
   58     S       4H      650  S H 11 | 
   59     E       3D       50  E D 8  | 
   59     S       2H      140  S H 9  | 
   60     E      4SX      300  E S 8  | strength cue bid
   60     S       3H      170  S H 10 | 
   61     S       4H      680  S H 12 | 
   61     S       4H      680  S H 12 | 
   62     S       2S      110  S S 8  | 
   62     S       3S      -50  S S 8  | 
   63     S       4S      620  S S 10 | 
   63     S       4S      620  S S 10 | 
   64     S       2S      110  S S 8  | 
   64     S       3S      -50  S S 8  | 
   65     S       4S      420  S S 10 | 1M-3M inviting
   65     S       4S      420  S S 10 | 
   66     S       6H     1430  S H 12 | Blackwood 0314, for !H | King ask by 5NT
   66     S       4H      680  S H 12 | 
   67     S       6S      980  S S 12 | Blackwood 0314, for !C
   67     S       6S      980  S S 12 | 
   68     S       4H      620  S H 10 | 1M-3M inviting
   68     S       4H      620  S H 10 | 
   69     N       4H      680  N H 12 | Minor Suit Transfers after 1NT | automat | Splinter
   69     S       4H      680  S H 12 | 
   70     S       3H      -50  S H 8  | 
   70     S       3H      -50  S H 8  | 
   71     S       4H      620  S H 10 | 
   71     S       4H      620  S H 10 | 
   72     S       4H      450  S H 11 | 
   72     S       4H      450  S H 11 | 
   73     S       4H      450  S H 11 | 
   73     E       4S      200  E S 8  | 
   74     S       2S      140  S S 9  | 
   74     S       2S      140  S S 9  | 
   75     S       4H      450  S H 11 | Splinter | Cue bid, a !C stopper
   75     S       4H      450  S H 11 | 
   76     S       3H      170  S H 10 | 
   76     S       4H      620  S H 10 | 
   77     S       4H      620  S H 10 | 
   77     S       2H      170  S H 10 | 
   78     S       3H      -50  S H 8  | 
   78     S       3H      -50  S H 8  | 
   79     S       4S     -200  S S 8  | 
   79     S       2S      110  S S 8  | 
   80     S       4S      420  S S 10 | 
   80     S       4S      420  S S 10 | 
   81     S       3S      140  S S 9  | Michaels Cuebid
   81     W      4HX     -590  W H 10 | 
   82     S       4H      620  S H 10 | 
   82     S       4H      620  S H 10 | 
   83     S       2H      -50  S H 7  | 
   83     S       2H      -50  S H 7  | 
   84     S       4H      650  S H 11 | Two way game tries
   84     S       4H      650  S H 11 | 
   85     S       3H      140  S H 9  | Michaels Cuebid
   85     E      4SX     -690  E S 11 | 
   86     S      4HX     -500  S H 7  | strength cue bid
   86     S       3H     -100  S H 7  | 
   87     S       6S     1460  S S 13 | Splinter | Blackwood 0314, for !S | King ask by 5NT
   87     S       6S     1460  S S 13 | 
   88     S       2S      170  S S 10 | 
   88     S       4S      420  S S 10 | 
   89     S       2S      140  S S 9  | 
   89     S       4S      -50  S S 9  | 
   90     S       4S      650  S S 11 | 
   90     S       4S      650  S S 11 | 
   91     E       3C     -110  E C 9  | 
   91     W       4S      100  W S 8  | 
   92     S       4S      620  S S 10 | Unusual 2NT | artificial
   92     S       4S      620  S S 10 | 
   93     S       4S     -100  S S 9  | 
   93     S       4S     -100  S S 9  | 
   94     S       4H      420  S H 10 | 1M-3M inviting
   94     S       4H      420  S H 10 | 
   95     S       2H      140  S H 9  | 
   95     S       3H      140  S H 9  | 
   96     S      4HX     -300  S H 8  | 
   96     S       3H      -50  S H 8  | 
   97     S       4S      420  S S 10 | 
   97     S       4S      420  S S 10 | 
   98     S       4H      620  S H 10 | 
   98     S       4H      620  S H 10 | 
   99     S       4H      420  S H 10 | 
   99     S       3H      170  S H 10 | 
  100     S       2S      110  S S 8  | 
  100     W       4D      100  W D 9  | 
  101     S      4HX     -200  S H 9  | 
  101     N       3H      140  N H 9  | 
  102     S       4H      -50  S H 9  | 
  102     S       4H      -50  S H 9  | 
  103     S       4S      620  S S 10 | Two way game tries | Two way game tries
  103     S       4S      620  S S 10 | 
  104     S      4HX      590  S H 10 | Unusual 2NT | artificial
  104     S       4H      420  S H 10 | 
  105     W       5D      200  W D 9  | 
  105     S       5H     -100  S H 9  | 
  106     S      4SX     -500  S S 8  | 
  106     S       3S     -100  S S 8  | 
  107     S       2S      110  S S 8  | 
  107     S       3S      -50  S S 8  | 
  108     E       3C     -110  E C 9  | 
  108     S       3H      140  S H 9  | 
  109     S       6S     1460  S S 13 | 
  109     S       7N     2220  S NT 13| 
  110     S       4S      480  S S 12 | 
  110     S       4S      480  S S 12 | 
  111     E       3C     -150  E C 11 | 
  111     W       4S     -480  W S 12 | 
  112     S       4H      450  S H 11 | 
  112     S       3H      200  S H 11 | 
  113     E       2H     -110  E H 8  | 
  113     S       3S      140  S S 9  | 
  114     S       3H      170  S H 10 | 
  114     S       3H      170  S H 10 | 
  115     N       4S      450  N S 11 | Michaels Cuebid | to the partner's longer
  115     S       4S      450  S S 11 | 
  116     S       6S     1460  S S 13 | 
  116     S       6S     1460  S S 13 | 
  117     E       3S     -170  E S 10 | limit raise or better in !S
  117     E       2S     -170  E S 10 | 
  118     S       4H      450  S H 11 | 
  118     S       4H      450  S H 11 | 
  119     S       4H     -100  S H 9  | 
  119     S       4H     -100  S H 9  | 
  120     E       3H     -140  E H 9  | 
  120     W      4DX      300  W D 8  | 
  121     E      5DX      800  E D 8  | Unusual 4NT, 6+5+ | artificial
  121     S       6S      980  S S 12 | 
  122     N       3S     -100  N S 8  | 
  122     S       3S     -100  S S 8  | 
  123     S       4S      450  S S 11 | 
  123     S       4S      450  S S 11 | 
  124     S       6H     1460  S H 13 | 
  124     S       7N     2220  S NT 13| 
  125     S       4H      650  S H 11 | 
  125     S       4H      650  S H 11 | 
  126     S       4S      450  S S 11 | 
  126     S       4S      450  S S 11 | 
  127     S       4H     -100  S H 9  | 
  127     S       4H     -100  S H 9  | 
  128     S       4H      480  S H 12 | Two way game tries
  128     S       6H      980  S H 12 | 
  129     S       2S      170  S S 10 | 
  129     S       4S      420  S S 10 | 
  130     E       3D      100  E D 7  | 
  130     S      4SX     -800  S S 7  | 
  131     S       2H      140  S H 9  | 
  131     S       4H      -50  S H 9  | 
  132     S       4H      650  S H 11 | 
  132     S       4H      650  S H 11 | 
  133     S       4S      620  S S 10 | Two way game tries
  133     S       4S      620  S S 10 | 
  134     S       4H      450  S H 11 | 
  134     S       4H      450  S H 11 | 
  135     S       4S      620  S S 10 | 
  135     S       4S      620  S S 10 | 
  136     E       3D       50  E D 8  | 
  136     S       3H     -100  S H 7  | 
  137     S       4S      420  S S 10 | 
  137     S       4S      420  S S 10 | 
  138     S       4H     -100  S H 9  | 
  138     S       3H      140  S H 9  | 
  139     S       6H      -50  S H 11 | Jacoby 2NT | Cue bid, a !C stopper | Blackwood 0314, for !H | King ask by 5NT
  139     S       6H      -50  S H 11 | 
  140     S       3S      140  S S 9  | Michaels Cuebid
  140     S       3S      140  S S 9  | 
  141     S       4H     -100  S H 9  | 
  141     S       4H     -100  S H 9  | 
  142     S       3S     -100  S S 7  | Michaels Cuebid
  142     S       4S     -150  S S 7  | 
  143     S      6SX     -200  S S 11 | Blackwood 0314, for !S
  143     S       4S      650  S S 11 | 
  144     S       4H      -50  S H 9  | 
  144     S       3H      140  S H 9  | 
  145     S       4H      420  S H 10 | 
  145     S       4H      420  S H 10 | 
  146     S       2H      170  S H 10 | 
  146     S       3H      170  S H 10 | 
  147     S       4H      450  S H 11 | 
  147     S       4H      450  S H 11 | 
  148     S       3S      140  S S 9  | 
  148     S       3S      140  S S 9  | 
  149     S       4H      620  S H 10 | 
  149     S       4H      620  S H 10 | 
  150     S       2H      140  S H 9  | 
  150     S       4H      -50  S H 9  | 
  151     S       6H     1460  S H 13 | Jacoby 2NT | Quantitative 4NT
  151     S       4H      710  S H 13 | 
  152     S       4H      450  S H 11 | 
  152     S       4H      450  S H 11 | 
  153     S       7H     1510  S H 13 | Quantitative 4NT
  153     S       7N     1520  S NT 13| 
  154     S       3H      170  S H 10 | 
  154     S       4H      620  S H 10 | 
  155     S       2S      170  S S 10 | 
  155     S       4S      420  S S 10 | 
  156     S       2S     -100  S S 7  | 
  156     S       2S     -100  S S 7  | 
  157     S       4H      650  S H 11 | 
  157     S       4H      650  S H 11 | 
  158     S       4S     -100  S S 8  | 
  158     W       4D       50  W D 9  | 
  159     S       4H      650  S H 11 | 
  159     S       4H      650  S H 11 | 
  160     S       4H      480  S H 12 | 
  160     S       4H      480  S H 12 | 
  161     S       4S      420  S S 10 | Michaels Cuebid
  161     S       3S      170  S S 10 | 
  162     S       2S      170  S S 10 | 
  162     S       2S      170  S S 10 | 
  163     S      4HX     -100  S H 9  | 
  163     S       3H      140  S H 9  | 
  164     S       4H     -100  S H 9  | 
  164     S       3H      140  S H 9  | 
  165     S       4S      650  S S 11 | 
  165     S       4S      650  S S 11 | 
  166     S      4SX     -800  S S 6  | 
  166     S       3S     -150  S S 6  | 
  167     W       4S     -650  W S 11 | Michaels Cuebid
  167     S       3H     -200  S H 7  | 
  168     S       4H      480  S H 12 | 1M-3M inviting
  168     S       4H      480  S H 12 | 
  169     S       3N      460  S NT 11| 
  169     S       6H      980  S H 12 | 
  170     S       4S      650  S S 11 | 
  170     S       4S      650  S S 11 | 
  171     S       3S      140  S S 9  | 
  171     S       3S      140  S S 9  | 
  172     S       4S      650  S S 11 | 
  172     S       4S      650  S S 11 | 
  173     S       5S      680  S S 12 | Quantitative 4NT
  173     S       4S      680  S S 12 | 
  174     S       4S      420  S S 10 | 1M-3M inviting
  174     S       4S      420  S S 10 | 
  175     S       2H      140  S H 9  | 
  175     S       4H     -100  S H 9  | 
  176     S       4S      450  S S 11 | 
  176     S       4S      450  S S 11 | 
  177     S       6H      980  S H 12 | Blackwood 0314, for !H
  177     S       6H      980  S H 12 | 
  178     S       6H     1430  S H 12 | Cue bid, surplus
  178     S       6H     1430  S H 12 | 
  179     S       6H      980  S H 12 | Blackwood 0314, for !H | King ask by 5NT
  179     S       6H      980  S H 12 | 
  180     S       6S     1430  S S 12 | Quantitative 4NT
  180     S       6S     1430  S S 12 | 
  181     S       4H      680  S H 12 | 
  181     S       4H      680  S H 12 | 
  182     S       4H      420  S H 10 | 
  182     S       4H      420  S H 10 | 
